,Distance_X_LOGO_Motor1,Distance_X_LOGO_motor2,Distance_X_LOGO_3,Distance_X_LOGO_4,Distance_X_LOGO_5,Distance_X_LOGO_6,Distance_X_LOGO_7,Distance_X_LOGO_8,Distance_X_LOGO_9,Distance_X_LOGO_10,Distance_X_LOGO_11,Distance_X_LOGO_12,Distance_X_LOGO_13,Distance_X_LOGO_14,Distance_X_LOGO_15,Distance_X_LOGO_16,Distance_X_LOGO_17,Distance_X_LOGO_18,Distance_X_LOGO_19,Distance_X_LOGO_20,Distance_X_LOGO_21,Distance_X_LOGO_22,Distance_X_LOGO_23,Distance_X_LOGO_24,Distance_X_LOGO_25,Distance_X_LOGO_26,Distance_X_LOGO_27,Distance_X_LOGO_28,Distance_X_LOGO_29,Distance_X_LOGO_30,Distance_X_LOGO_31,Distance_X_LOGO_32,Distance_Y_LOGO_Motor1,Distance_Y_LOGO_motor2,Distance_Y_LOGO_3,Distance_Y_LOGO_4,Distance_Y_LOGO_5,Distance_Y_LOGO_6,Distance_Y_LOGO_7,Distance_Y_LOGO_8,Distance_Y_LOGO_9,Distance_Y_LOGO_10,Distance_Y_LOGO_11,Distance_Y_LOGO_12,Distance_Y_LOGO_13,Distance_Y_LOGO_14,Distance_Y_LOGO_15,Distance_Y_LOGO_16,Distance_Y_LOGO_17,Distance_Y_LOGO_18,Distance_Y_LOGO_19,Distance_Y_LOGO_20,Distance_Y_LOGO_21,Distance_Y_LOGO_22,Distance_Y_LOGO_23,Distance_Y_LOGO_24,Distance_Y_LOGO_25,Distance_Y_LOGO_26,Distance_Y_LOGO_27,Distance_Y_LOGO_28,Distance_Y_LOGO_29,Distance_Y_LOGO_30,Distance_Y_LOGO_31,Distance_Y_LOGO_32,Angle_Motor1,Angle_motor2,Angle_3,Angle_4,Angle_5,Angle_6,Angle_7,Angle_8,Angle_9,Angle_10,Angle_11,Angle_12,Angle_13,Angle_14,Angle_15,Angle_16,Angle_17,Angle_18,Angle_19,Angle_20,Angle_21,Angle_22,Angle_23,Angle_24,Angle_25,Angle_26,Angle_27,Angle_28,Angle_29,Angle_30,Angle_31,Angle_32
FLQS2EQUGRX5,-13.5641422687,-13.600081705,-13.5301994677,-13.4942600314,-13.5301994677,-13.5301994677,-13.4942600314,-13.52920115,-13.455325642,-13.4942600314,-13.4942600314,-13.557154045,-13.5301994677,-13.4942600314,-13.4593189127,-13.4882701253,-13.390434993,-13.52920115,-13.495258349,-13.52920115,-13.4523306889,-13.458320595,-13.458320595,-13.4942600314,-13.5591506803,-13.4882701253,-13.4942600314,-13.4523306889,-13.495258349,-13.3485056506,-13.4593189127,-13.4942600314,-140.649183898,-140.65218226,-140.651182806,-140.616201911,-140.653181714,-140.654181169,-140.616201911,-140.616201911,-140.64718499,-140.579222108,-140.579222108,-140.679167522,-140.653181714,-140.617201365,-140.580221562,-140.667174072,-140.58222047,-140.616201911,-140.642187719,-140.584219378,-140.645186081,-140.578222654,-140.578222654,-140.617201365,-140.615202457,-140.667174072,-140.583219924,-140.645186081,-140.617201365,-140.640188811,-140.586218287,-140.583219924,264.148,264.134,264.162,264.175,264.162,264.162,264.175,264.161,264.192,264.174,264.174,264.152,264.162,264.175,264.188,264.18,264.216,264.161,264.176,264.16,264.193,264.188,264.188,264.175,264.149,264.18,264.174,264.193,264.175,264.235,264.188,264.174
FLQS2DERGRX5,-13.6874844181,-13.7245642924,-13.6524088613,-13.6173333045,-13.6524088613,-13.6544131788,-13.6173333045,-13.6514067025,-13.5782491126,-13.6473980674,-13.6473980674,-13.6524088613,-13.6524088613,-13.6463959087,-13.5822577477,-13.5812555889,-13.5441757146,-13.6514067025,-13.6463959087,-13.6524088613,-13.5762447951,-13.5812555889,-13.5812555889,-13.6463959087,-13.683475783,-13.5812555889,-13.6173333045,-13.5762447951,-13.6183354633,-13.4409533618,-13.5832599065,-13.6173333045,-140.705211493,-140.734206797,-140.707211169,-140.673216675,-140.708211007,-140.735206635,-140.673216675,-140.698212627,-140.703211817,-140.635222828,-140.635222828,-140.706211331,-140.708211007,-140.699212465,-140.66521797,-140.671216999,-140.637222505,-140.698212627,-140.700212303,-140.664218132,-140.700212303,-140.632223314,-140.632223314,-140.699212465,-140.728207769,-140.671216999,-140.664218132,-140.700212303,-140.673216675,-140.668217485,-140.668217485,-140.664218132,264.12,264.106,264.134,264.147,264.134,264.134,264.147,264.134,264.164,264.133,264.133,264.134,264.134,264.136,264.16,264.161,264.175,264.134,264.136,264.132,264.164,264.16,264.16,264.136,264.122,264.161,264.146,264.164,264.146,264.217,264.16,264.146
FLQS2CKUGRX5,-13.6041551355,-13.6391787052,-13.5951490748,-13.5331073228,-13.5691315659,-13.5701322393,-13.5331073228,-13.5681308924,-13.4910790392,-13.5331073228,-13.5331073228,-13.567130219,-13.5691315659,-13.5321066493,-13.4980837531,-13.4980837531,-13.4570561429,-13.5681308924,-13.5331073228,-13.5681308924,-13.4630601834,-13.4980837531,-13.4980837531,-13.5321066493,-13.5681308924,-13.4980837531,-13.5331073228,-13.4630601834,-13.5331073228,-13.3579894744,-13.4980837531,-13.5331073228,-140.796896426,-140.798896495,-140.821897295,-140.764895313,-140.800896565,-140.798896495,-140.764895313,-140.765895347,-140.79789646,-140.751894861,-140.751894861,-140.801896599,-140.800896565,-140.766895382,-140.73089413,-140.783895973,-140.752894895,-140.765895347,-140.766895382,-140.731894165,-140.765895347,-140.721893817,-140.721893817,-140.766895382,-140.764895313,-140.783895973,-140.750894826,-140.765895347,-140.763895278,-140.763895278,-140.734894269,-140.750894826,264.148,264.133,264.152,264.175,264.162,264.162,264.175,264.161,264.193,264.174,264.174,264.163,264.162,264.175,264.188,264.19,264.205,264.161,264.175,264.159,264.203,264.187,264.187,264.175,264.161,264.19,264.174,264.203,264.175,264.246,264.188,264.174
FLQS2C9EGRX5,-13.6300966921,-13.6380944018,-13.596106426,-13.5601167326,-13.596106426,-13.5691141559,-13.5601167326,-13.596106426,-13.4921362004,-13.5601167326,-13.5601167326,-13.596106426,-13.596106426,-13.5591170189,-13.497134769,-13.5251267528,-13.4571462207,-13.596106426,-13.5611164463,-13.596106426,-13.4911364867,-13.5241270391,-13.5241270391,-13.5591170189,-13.596106426,-13.5251267528,-13.5611164463,-13.4911364867,-13.56211616,-13.3851668337,-13.5261264665,-13.5611164463,-140.809738512,-140.811738224,-140.839734196,-140.799739951,-140.811738224,-140.81273808,-140.799739951,-140.775743403,-140.808738656,-140.741748295,-140.741748295,-140.809738512,-140.811738224,-140.779742828,-140.739748583,-140.799739951,-140.742748151,-140.775743403,-140.778742972,-140.742748151,-140.77674326,-140.739748583,-140.739748583,-140.779742828,-140.800739807,-140.799739951,-140.741748295,-140.77674326,-140.748747288,-140.774743547,-140.720751316,-140.741748295,264.807,264.804,264.822,264.835,264.821,264.832,264.835,264.82,264.863,264.833,264.833,264.821,264.821,264.835,264.858,264.849,264.875,264.82,264.834,264.818,264.862,264.847,264.847,264.835,264.821,264.849,264.833,264.862,264.832,264.905,264.846,264.833
FLQS2C6NGRX5,-13.5317052078,-13.5397032604,-13.4697203003,-13.4627220043,-13.4697203003,-13.4697203003,-13.4627220043,-13.4687205437,-13.3637461036,-13.4627220043,-13.4627220043,-13.4687205437,-13.4697203003,-13.4627220043,-13.3977378271,-13.3987375836,-13.3297543801,-13.4687205437,-13.4347288203,-13.4687205437,-13.3927390442,-13.3987375836,-13.3987375836,-13.4627220043,-13.4967137277,-13.3987375836,-13.4337290637,-13.3927390442,-13.4347288203,-13.2587716635,-13.3987375836,-13.4337290637,-140.776431322,-140.77843147,-140.744428951,-140.742428803,-140.77843147,-140.77843147,-140.742428803,-140.740428654,-140.803433323,-140.706426135,-140.706426135,-140.776431322,-140.77843147,-140.770430878,-140.708426283,-140.711426505,-140.676423912,-140.740428654,-140.741428728,-140.705426061,-140.742428803,-140.676423912,-140.676423912,-140.770430878,-140.741428728,-140.711426505,-140.705426061,-140.742428803,-140.743428877,-140.741428728,-140.711426505,-140.705426061,264.845,264.842,264.868,264.871,264.87,264.87,264.871,264.869,264.914,264.87,264.87,264.87,264.87,264.873,264.896,264.896,264.922,264.869,264.883,264.867,264.9,264.895,264.895,264.873,264.857,264.896,264.881,264.9,264.883,264.954,264.896,264.881
FLQS2BJ4GRX5,-13.5584781981,-13.5664796606,-13.5244719825,-13.4894655841,-13.5234717997,-13.4964668638,-13.4894655841,-13.5234717997,-13.4214531529,-13.4874652185,-13.4874652185,-13.5254721653,-13.5234717997,-13.4874652185,-13.4554593685,-13.4544591857,-13.3854465717,-13.5234717997,-13.4904657669,-13.495466681,-13.4194527873,-13.4534590029,-13.4534590029,-13.4874652185,-13.5244719825,-13.4544591857,-13.4884654013,-13.4194527873,-13.4594600997,-13.3134334092,-13.4244537013,-13.4884654013,-140.791095165,-140.765093301,-140.739091436,-140.727090576,-140.765093301,-140.765093301,-140.727090576,-140.729090719,-140.73509115,-140.692088066,-140.692088066,-140.739091436,-140.765093301,-140.757092727,-140.69408821,-140.703088855,-140.669086417,-140.729090719,-140.704088927,-140.69408821,-140.705088998,-140.664086058,-140.664086058,-140.757092727,-140.728090648,-140.703088855,-140.69408821,-140.705088998,-140.728090648,-140.728090648,-140.697088425,-140.69408821,264.837,264.833,264.849,264.862,264.85,264.861,264.862,264.849,264.89,264.862,264.862,264.848,264.85,264.864,264.875,264.876,264.902,264.849,264.861,264.859,264.89,264.874,264.874,264.864,264.848,264.876,264.861,264.89,264.874,264.933,264.887,264.861
FLQS224TGRWM,-188.734579924,-188.845412827,-187.875624924,-187.363022748,-188.249685973,-187.875624924,-187.363022748,-188.263540085,-186.795004119,-187.37687686,-187.37687686,-188.263540085,-188.249685973,-187.750937908,-186.878128796,-187.266043957,-185.922195007,-188.263540085,-187.390730973,-187.861770812,-186.781150006,-186.864274683,-186.864274683,-187.750937908,-187.847916699,-187.266043957,-187.37687686,-186.781150006,-187.764792021,-185.340322265,-186.878128796,-187.37687686,-140.740005639,-140.74300598,-140.741005753,-140.707001885,-140.769008937,-140.745006207,-140.707001885,-140.765008482,-140.76700871,-140.670997791,-140.670997791,-140.768008823,-140.769008937,-140.707001885,-140.698000862,-140.707001885,-140.671997905,-140.765008482,-140.731004615,-140.674998246,-140.733004843,-140.664997108,-140.664997108,-140.707001885,-140.708001999,-140.707001885,-140.697000748,-140.733004843,-140.732004729,-140.707001885,-140.67599836,-140.697000748,264.808,264.805,264.833,264.846,264.823,264.833,264.846,264.823,264.865,264.845,264.845,264.823,264.823,264.835,264.86,264.849,264.887,264.823,264.846,264.831,264.864,264.859,264.859,264.835,264.832,264.849,264.845,264.864,264.836,264.905,264.859,264.845
FLQS224LGRWM,-13.5279864391,-13.535971085,-13.4930536129,-13.4581207868,-13.4940516937,-13.4950497744,-13.4581207868,-13.4910574514,-13.4251841222,-13.4591188676,-13.4591188676,-13.4910574514,-13.4940516937,-13.4571227061,-13.4241860414,-13.4231879607,-13.3553184699,-13.4910574514,-13.4581207868,-13.4641092713,-13.3882551345,-13.4221898799,-13.4221898799,-13.4571227061,-13.4940516937,-13.4231879607,-13.4291764452,-13.3882551345,-13.4301745259,-13.2834566562,-13.3952416998,-13.4291764452,-140.850897046,-140.827898859,-140.796901302,-140.789901854,-140.82889878,-140.829898701,-140.789901854,-140.790901775,-140.852896888,-140.75290477,-140.75290477,-140.824899095,-140.82889878,-140.818899568,-140.756904455,-140.791901696,-140.757904376,-140.790901775,-140.792901617,-140.730906504,-140.790901775,-140.731906425,-140.731906425,-140.818899568,-140.790901775,-140.791901696,-140.756904455,-140.790901775,-140.789901854,-140.790901775,-140.761904061,-140.756904455,264.167,264.163,264.179,264.193,264.18,264.179,264.193,264.179,264.208,264.191,264.191,264.181,264.18,264.194,264.205,264.207,264.233,264.179,264.193,264.188,264.221,264.205,264.205,264.194,264.178,264.207,264.203,264.221,264.204,264.263,264.217,264.203
FLQS200ZGRX8,-13.8736872115,-13.8786874592,-13.8076839421,-13.7736822579,-13.8396855273,-13.8106840907,-13.7736822579,-13.8066838926,-13.7046788399,-13.7726822084,-13.7726822084,-13.8086839917,-13.8396855273,-13.7716821588,-13.7376804746,-13.7386805242,-13.6696771062,-13.8066838926,-13.7726822084,-13.8076839421,-13.7036787904,-13.7366804251,-13.7366804251,-13.7716821588,-13.8086839917,-13.7386805242,-13.7716821588,-13.7036787904,-13.7746823075,-13.5986735891,-13.7376804746,-13.7716821588,-140.784861645,-140.786862198,-140.75785419,-140.777859713,-140.787862474,-140.763855847,-140.777859713,-140.749851981,-140.782861093,-140.744850601,-140.744850601,-140.759854743,-140.787862474,-140.750852258,-140.71684287,-140.724845079,-140.689835415,-140.749851981,-140.751852534,-140.715842594,-140.724845079,-140.686834586,-140.686834586,-140.750852258,-140.777859713,-140.724845079,-140.715842594,-140.724845079,-140.724845079,-140.724845079,-140.720843974,-140.715842594,264.034,264.032,264.059,264.074,264.048,264.058,264.074,264.059,264.102,264.073,264.073,264.059,264.048,264.073,264.086,264.086,264.112,264.059,264.073,264.058,264.1,264.085,264.085,264.073,264.06,264.086,264.072,264.1,264.071,264.142,264.086,264.072
FLNS2037GRWV,-13.8103083881,-13.8463196225,-13.7752974658,-13.7402865434,-13.7752974658,-13.7762977778,-13.7402865434,-13.7752974658,-13.6692643867,-13.7392862314,-13.7392862314,-13.7742971537,-13.7752974658,-13.7392862314,-13.704275309,-13.704275309,-13.6342534644,-13.7752974658,-13.7402865434,-13.7752974658,-13.6692643867,-13.703274997,-13.703274997,-13.7392862314,-13.7752974658,-13.704275309,-13.7402865434,-13.6692643867,-13.7402865434,-13.5642316198,-13.7052756211,-13.7402865434,-140.757741999,-140.759740703,-140.757741999,-140.72476338,-140.758741351,-140.760740055,-140.72476338,-140.72476338,-140.759740703,-140.687787353,-140.687787353,-140.757741999,-140.758741351,-140.72476338,-140.689786057,-140.725762732,-140.689786057,-140.72476338,-140.725762732,-140.690785409,-140.723764028,-140.65780679,-140.65780679,-140.72476338,-140.723764028,-140.725762732,-140.689786057,-140.723764028,-140.723764028,-140.72476338,-140.689786057,-140.689786057,264.065,264.05,264.079,264.092,264.079,264.079,264.092,264.078,264.121,264.091,264.091,264.079,264.079,264.092,264.105,264.106,264.133,264.078,264.092,264.076,264.12,264.104,264.104,264.092,264.078,264.106,264.09,264.12,264.092,264.163,264.104,264.09
