SN	Distance_X_LOGO_Button_LD1	Distance_X_LOGO_Button_LD2	Distance_X_LOGO_Button_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Button_LD1	Distance_Y_LOGO_Button_LD2	Distance_Y_LOGO_Button_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Button_LD1	Angle_Button_LD2	Angle_Button_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS2EQUGRX5	0.1423293739	0.1423293739	0.1433879746	0.1423345446	0.1433276504	0.1433259268	0.1403914217	0.1433276504	0.1403914217	0.1423879746	0.1433879746	0.1423345446	0.1081983842	0.1433259268	0.1433259268	0.1341466777	0.1102673261	0.1433293739	0.1413896981	0.1443207562	0.1404517459	0.106263879	0.1432690497	0.106263879	0.1443259268	0.1443259268	0.1732724968	0.1443259268	0.1733224797	0.1442673261	0.1112587084	0.109263879	-0.103722806	-0.103722806	-0.102723894	-0.103740223	-0.103723894	-0.104703211	-0.101702667	-0.103723894	-0.101702667	-0.104702667	-0.142686338	-0.103740223	-0.141663478	-0.104703211	-0.104703211	-0.136741311	-0.140740223	-0.103721717	-0.104681984	-0.139702667	-0.100724983	-0.142684161	-0.102726616	-0.142684161	-0.141687971	-0.141687971	-0.100670009	-0.141687971	-0.100627555	-0.138707021	-0.140667832	-0.141743488	0.213	0.213	0.214	0.213	0.214	0.214	0.212	0.214	0.212	0.213	0.217	0.213	0.203	0.214	0.214	0.213	0.204	0.214	0.214	0.217	0.213	0.203	0.214	0.203	0.217	0.217	0.226	0.217	0.226	0.217	0.204	0.204
FLQS2DERGRX5	0.1226168314	0.1226168314	0.1205400998	0.1216124468	0.1216190238	0.1216234084	0.1215488691	0.1216190238	0.1215488691	0.1215466768	0.1225466768	0.1216124468	0.1237900258	0.1216234084	0.1216234084	0.1618601804	0.1226935631	0.1216234084	0.1215488691	0.1236299854	0.1244699451	0.0877001401	0.1236979478	0.0877001401	0.1226256008	0.1226256008	0.1226277931	0.1226256008	0.1576321778	0.1227001401	0.1247089094	0.1226957554	-0.019598614	-0.019598614	-0.023598772	-0.020603676	-0.021599247	-0.021593236	-0.022592603	-0.021599247	-0.022592603	-0.02359292	-0.023587858	-0.020603676	0.012418627	-0.021593236	-0.021593236	-0.021603359	-0.018603676	0.017401702	-0.022586434	-0.019592603	-0.02259893	-0.025587225	-0.024599405	-0.025587225	-0.020588649	-0.020588649	-0.023582796	-0.020588649	-0.060564606	-0.02259371	-0.023582638	-0.023604308	0.122	0.122	0.122	0.122	0.122	0.122	0.122	0.122	0.122	0.122	0.122	0.122	0.12	0.122	0.122	0.137	0.122	0.119	0.122	0.123	0.123	0.109	0.123	0.109	0.122	0.122	0.123	0.122	0.139	0.122	0.123	0.123
FLQS2CKUGRX5	-0.015306165	-0.015306165	-0.017332091	-0.0183103692	-0.0133089678	-0.0193075664	-0.0173362952	-0.0133089678	-0.0173362952	-0.0173306896	-0.0173313903	-0.0183103692	-0.0182557145	-0.0193075664	-0.0193075664	-0.0142571159	-0.0192844432	-0.0213103692	-0.0183376966	-0.0173054643	-0.0183615205	-0.0182816404	-0.0152830418	-0.0182816404	-0.0183075664	-0.0183075664	-0.0173124713	-0.0183075664	-0.016332091	-0.0162837425	-0.0192816404	-0.0132823411	-0.049828543	-0.049828543	-0.046828644	0.034168955	-0.046828611	-0.00682739299998	-0.00982729200001	-0.046828611	-0.00982729200001	-0.00782749499999	-0.045825094	0.034168955	-0.042823708	-0.00682739299998	-0.00682739299998	-0.050829557	0.033169023	0.032170071	-0.005826007	-0.00782725799999	-0.00982864399998	-0.00482607500001	-0.006828746	-0.00482607500001	-0.00482641299999	-0.00482641299999	-0.00982516200003	-0.00482641299999	-0.046822423	-0.00682749500001	0.033173553	-0.048829726	-0.101	-0.101	-0.102	-0.109	-0.101	-0.106	-0.105	-0.101	-0.105	-0.105	-0.102	-0.109	-0.103	-0.106	-0.106	-0.101	-0.109	-0.11	-0.107	-0.106	-0.106	-0.106	-0.105	-0.106	-0.106	-0.106	-0.106	-0.106	-0.102	-0.105	-0.11	-0.101
FLQS2C9EGRX5	0.0395845369	0.0395845369	0.040594824	0.0395851084	0.0385848226	0.0415842511	0.039594824	0.0385848226	0.039594824	0.0415939668	0.0395942525	0.0395851084	0.0405636768	0.0415842511	0.0415842511	0.0415645341	0.039575107	0.0075942525	0.0385942525	0.0415836796	0.0406042539	0.0405742497	0.0395748212	0.0405742497	0.0395842511	0.0395842511	0.0405845369	0.0395842511	0.0395956813	0.0405745355	0.00858510840001	0.0395745355	-0.070751254	-0.070751254	-0.030751921	-0.028758591	-0.030752143	0.00725541599999	-0.026744139	-0.030752143	-0.026744139	-0.027744361	-0.028737913	-0.028758591	-0.02672902	0.00725541599999	0.00725541599999	-0.029759036	-0.030758369	-0.025752143	-0.026736135	-0.027744584	0.007247412	-0.029736579	-0.027753922	-0.029736579	-0.02673858	-0.02673858	-0.028731021	-0.02673858	0.00627854000001	-0.030745473	0.00726119700002	-0.027759925	0.155	0.155	0.152	0.152	0.152	0.149	0.151	0.152	0.151	0.152	0.152	0.152	0.152	0.149	0.149	0.153	0.152	0.139	0.152	0.153	0.149	0.152	0.152	0.152	0.151	0.151	0.152	0.151	0.149	0.152	0.137	0.152
FLQS2C6NGRX5	-0.0737640307	-0.0737640307	-0.0387545321	-0.0387627114	-0.0377637668	-0.0387645584	-0.040752949	-0.0377637668	-0.040752949	-0.0737553236	-0.0387550598	-0.0387627114	-0.0717846109	-0.0387645584	-0.0387645584	-0.0747830278	-0.0387735292	-0.0377640307	-0.0387534767	-0.0397648222	-0.0397445058	-0.0387743208	-0.0757732654	-0.0387743208	-0.0387645584	-0.0387645584	-0.0387629753	-0.0387645584	-0.0427553236	-0.0387735292	-0.0387753762	-0.0747735292	0.020520826	0.020520826	0.021520826	0.021524893	0.020520826	0.022515252	0.101520976	0.020520826	0.101520976	0.020515403	0.020511185	0.021524893	0.021504708	0.022515252	0.022515252	0.020525646	0.023525495	0.022520223	0.058508473	0.0225148	0.059520976	0.02151013	0.01952173	0.02151013	0.020511185	0.020511185	0.021505461	0.020511185	0.102499887	0.019516005	0.020505159	0.022526399	0.00400000000002	0.00400000000002	0.018	0.017	0.018	0.018	0.011	0.018	0.011	0.00399999999996	0.017	0.017	0.005	0.018	0.018	0.005	0.018	0.018	0.014	0.018	0.015	0.018	0.00400000000002	0.018	0.018	0.018	0.018	0.018	0.00999999999999	0.018	0.018	0.00299999999999
FLQS2BJ4GRX5	-0.1079060845	-0.1079060845	-0.0669123834	-0.0158976859	-0.0689067844	-0.1089060845	-0.1069144831	-0.0689067844	-0.1069144831	-0.1079122085	-0.1099125584	-0.0158976859	-0.1048922618	-0.1089060845	-0.1089060845	-0.1058934866	-0.1089003105	-0.1069066094	-0.1089146581	-0.1059059095	-0.1079202571	-0.1048989107	-0.1089001355	-0.1048989107	-0.1089064344	-0.1089064344	-0.1069080092	-0.1089064344	-0.1049120335	-0.1109003105	-0.1048985608	-0.1078997856	0.00393098000001	0.00393098000001	0.00593093200001	0.082934376	0.00593097999999	0.00592928199998	0.00492904000001	0.00593097999999	0.00492904000001	0.00492923399997	0.00592792399999	0.082934376	0.006926032	0.00592928199998	0.00592928199998	0.005932581	0.00293248399998	0.00593093200001	0.003927293	0.003929137	0.00693107699999	0.006927682	0.00693131999998	0.006927682	0.00692792399997	0.00692792399997	0.00392632299997	0.00692792399997	0.00692234499999	0.006929525	0.00792617799999	0.00393267800001	-0.012	-0.012	0.00400000000002	0.017	0.00300000000004	-0.0119999999999	-0.011	0.00300000000004	-0.011	-0.012	-0.012	0.017	-0.011	-0.0119999999999	-0.0119999999999	-0.011	-0.012	-0.011	-0.012	-0.011	-0.012	-0.011	-0.013	-0.011	-0.012	-0.012	-0.0119999999999	-0.012	-0.011	-0.013	-0.011	-0.012
FLQS224TGRWM	478.642422162	478.642422162	478.094079601	478.594774289	478.646422162	478.659638119	477.929920025	478.646422162	477.929920025	478.126511517	478.110295559	478.594774289	479.894050901	478.659638119	478.659638119	479.811971113	479.227196637	478.610990246	477.945135982	478.675854077	477.345145549	479.241412595	479.243412595	479.241412595	478.676854077	478.676854077	478.546126416	478.676854077	478.108295559	479.229196637	479.311276426	479.226196637	-0.00433121099999	-0.00433121099999	-0.006331211	0.035671044	-0.00433130900001	0.032667514	-0.007332486	-0.00433130900001	-0.007332486	0.031667547	-0.00733353200002	0.035671044	-0.043335852	0.032667514	0.032667514	-0.00433013299997	-0.00433019799999	0.030669867	-0.00533385799997	-0.00833258400002	-0.00433111299998	-0.00633359700001	-0.00733127700002	-0.00633359700001	-0.007333499	-0.007333499	-0.00833461000002	-0.007333499	0.032662808	-0.00633232199999	-0.00833467499999	-0.00433013299997	0.115	0.115	0.116	0.112	0.116	0.111	0.115	0.116	0.115	0.112	0.116	0.112	0.119	0.111	0.111	0.115	0.115	0.112	0.115	0.115	0.115	0.115	0.115	0.115	0.116	0.116	0.115	0.116	0.111	0.115	0.116	0.115
FLQS224LGRWM	-0.19294871	-0.19294871	-0.15894871	-0.1620058025	-0.1620096087	-0.1610153179	-0.1968859083	-0.1620096087	-0.1968859083	-0.1589506131	-0.161946807	-0.1620058025	-0.1900952474	-0.1610153179	-0.1610153179	-0.227085732	-0.1930134148	-0.1580153179	-0.1968840053	-0.1600210272	-0.1948154943	-0.1900191241	-0.195017221	-0.1900191241	-0.1610153179	-0.1610153179	-0.1929525162	-0.1610153179	-0.1948916176	-0.1610800227	-0.1580895381	-0.1920153179	0.026062056	0.026062056	-0.010938076	-0.011942053	0.028062056	0.029066697	-0.008927868	0.028062056	-0.008927868	0.029066697	-0.00692826600002	-0.011942053	0.026076905	0.029066697	0.029066697	-0.017942053	-0.013942318	-0.00993781100001	0.026072662	-0.009932773	-0.00893330299999	0.023072397	-0.011937281	0.023072397	0.028071734	0.028071734	-0.00692322800001	0.028071734	-0.00890904299999	0.025067227	0.02807664	0.027057284	-0.043	-0.043	-0.027	-0.028	-0.031	-0.031	-0.042	-0.031	-0.042	-0.03	-0.028	-0.028	-0.041	-0.031	-0.031	-0.053	-0.039	-0.027	-0.045	-0.027	-0.04	-0.042	-0.041	-0.042	-0.031	-0.031	-0.04	-0.031	-0.04	-0.031	-0.029	-0.042
FLQS200ZGRX8	0.0182825149	0.0182825149	0.0182809116	0.0182822549	0.0192824282	0.0202825149	0.0182807383	0.0192824282	0.0182807383	0.0192809549	0.0192809549	0.0182822549	0.0202857648	0.0202825149	0.0202825149	0.0182855048	0.0182839015	0.0192824282	-0.0257193051	0.0182824716	0.0202793083	0.0172840315	0.0182839882	0.0172840315	0.0182824716	0.0182824716	0.0192822982	0.0182824716	0.0192811716	0.0192840749	0.0202842915	0.0182840749	0.026632743	0.026632743	0.025632479	0.025641444	0.026633534	0.02462457	0.026623251	0.026633534	0.026623251	0.025623251	-0.01039415	0.025641444	0.02460585	0.02462457	0.02462457	0.02664118	0.02664118	0.024633007	-0.00939546800001	0.025624042	0.026633007	0.024615342	0.026634852	0.024615342	0.02561666	0.02561666	0.027607959	0.02561666	0.026587394	0.027625097	0.025607432	0.026643026	0.098	0.098	0.098	0.098	0.099	0.1	0.098	0.099	0.098	0.099	0.101	0.098	0.099	0.1	0.1	0.098	0.098	0.099	0.0840000000001	0.098	0.1	0.098	0.098	0.098	0.0980000000001	0.0980000000001	0.099	0.0980000000001	0.099	0.098	0.098	0.098
FLNS2037GRWV	-0.0345449808	-0.0345449808	-0.0345567681	-0.0345462551	-0.0335456179	-0.0325443436	-0.0355586795	-0.0335456179	-0.0355586795	-0.0345558124	-0.0355558124	-0.0345462551	-0.0325210876	-0.0325443436	-0.0325443436	-0.0335220433	-0.0345344678	-0.0345456179	-0.0325580424	-0.033544025	-0.0355691926	-0.0345328749	-0.0345341492	-0.0345328749	-0.0365443436	-0.0365443436	-0.0345462551	-0.0365443436	-0.0345558124	-0.0365338306	-0.0345328749	-0.033533512	-0.110781584	-0.110781584	-0.111781109	-0.072795835	-0.111781584	-0.110763058	-0.110763058	-0.111781584	-0.110763058	-0.109763533	-0.070749282	-0.072795835	-0.108731707	-0.110763058	-0.110763058	-0.10979821	-0.112796785	-0.071778734	-0.109746432	-0.109763058	-0.107782534	-0.073767333	-0.06980486	-0.073767333	-0.069750233	-0.069750233	-0.107737407	-0.069750233	-0.11069798	-0.110767808	-0.070754983	-0.112799635	-0.144	-0.144	-0.144	-0.147	-0.143	-0.143	-0.144	-0.143	-0.144	-0.144	-0.147	-0.147	-0.143	-0.143	-0.143	-0.144	-0.143	-0.147	-0.144	-0.143	-0.144	-0.147	-0.148	-0.147	-0.148	-0.148	-0.144	-0.148	-0.144	-0.145	-0.148	-0.144
