SN	Distance_X_LOGO_MainBoard_LD1	Distance_X_LOGO_MainBoard_LD2	Distance_X_LOGO_MainBoard_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LD1	Distance_Y_LOGO_MainBoard_LD2	Distance_Y_LOGO_MainBoard_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LD1	Angle_MainBoard_LD2	Angle_MainBoard_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS3009GRWQ	-0.0412847226	-0.004284653	0.039715347	-0.0022797127	0.0387177128	0.0387203568	-0.000282287200001	0.000717225699994	0.0347177128	0.0367202177	-0.00128465300001	-0.000284861700003	-0.00228973239999	0.0027084585	-0.0012920982	-0.00128465300001	-0.00128465300001	0.0367129117	0.0377129813	-0.0012871579	-0.0012893845	-0.0012871579	0.0367127725	0.0357128421	0.0357152774	-0.0012871579	-0.0012920286	0.0367128421	0.0367127725	-0.00128465300001	0.0367127725	0.037715347	-0.018275706	-0.01828136	-0.0152860246	-0.0172963433	-0.0162912546	-0.0152864487	0.0237037981	0.0596988508	-0.0143015733	-0.0152912546	-0.0173059551	-0.0183059551	-0.0193008665	0.0276830195	-0.018315567	-0.0173059551	-0.0173059551	-0.0163106197	0.0186937622	-0.0173058138	-0.00931076110001	-0.0173058138	0.0186933381	-0.0153053897	-0.0133062378	-0.0173058138	0.0176934794	-0.0153015733	0.0186933381	-0.0173059551	-0.0153011492	-0.0163012906	0.13	0.148	0.168	0.148	0.166	0.166	0.138	0.129	0.165	0.165	0.149	0.149	0.148	0.139	0.149	0.149	0.149	0.166	0.157	0.149	0.146	0.149	0.156	0.165	0.165	0.149	0.14	0.165	0.156	0.149	0.166	0.167
FLQS2F0LGRX5	0.1141031814	0.0791030408	0.0801030428	0.0821031872	0.1151031814	0.0801031814	0.0791031121	0.0801031776	0.1181031853	0.0801031834	0.1161031121	0.0801031121	0.1151030485	0.1191029233	0.0811029118	0.1161031121	0.1161031121	0.0791029773	0.1171030485	0.0801029773	0.1171029869	0.0801029773	0.0801029792	0.0801029734	0.0811030466	0.0801029773	0.0811029137	0.0791029754	0.0801029792	0.1161031121	0.0801029734	0.1171031179	-0.1156882551	-0.1186948427	-0.1187012522	-0.0817210149	-0.1187078398	-0.1167019644	-0.1177081959	-0.1197135371	-0.0777279586	-0.1187076617	-0.1167274244	-0.1187270684	-0.115721193	-0.0757402435	-0.1197391752	-0.1167274244	-0.1167274244	-0.1197327657	-0.117721371	-0.0837334779	-0.0847384631	-0.0837334779	-0.0827279586	-0.1217258221	-0.0827331218	-0.0837334779	-0.0837276025	-0.0817272464	-0.0827279586	-0.1167274244	-0.1187206588	-0.1187208369	0.514	0.498	0.498	0.49	0.515	0.498	0.498	0.499	0.505	0.498	0.514	0.499	0.515	0.506	0.499	0.514	0.514	0.498	0.515	0.489	0.506	0.489	0.489	0.5	0.489	0.489	0.49	0.488	0.489	0.514	0.498	0.516
FLQS2EQUGRX5	0.0859967924	0.0450644257	0.0430652711	0.0440027103	0.0850018649	0.0440044011	0.0450331453	0.0440077828	0.0460322999	0.0460035557	0.0430652711	0.0859993286	0.0860593532	0.045152349	0.0461227594	0.0430652711	0.0430652711	0.0450923244	0.0440940153	0.0860601986	0.044121914	0.0860601986	0.0450940153	0.0460940153	0.0460635803	0.0860601986	0.0451236048	0.0450931698	0.0450940153	0.0430652711	0.0870585078	0.0870280728	-0.1207583341	-0.0827772958	-0.1207967992	-0.1218374315	-0.1218190115	-0.1197995081	-0.1208184698	-0.121836348	-0.078879689	-0.120817928	-0.1218748131	-0.1198769802	-0.0788580185	-0.1238921496	-0.1229121948	-0.1218748131	-0.1218748131	-0.1228921496	-0.120856935	-0.1188748131	-0.122891066	-0.1188748131	-0.1218580185	-0.0838926913	-0.0808970254	-0.1188748131	-0.119859102	-0.1228558514	-0.1218580185	-0.1218748131	-0.1218547679	-0.118856935	-0.483	-0.513	-0.503	-0.503	-0.484	-0.504	-0.504	-0.503	-0.513	-0.503	-0.503	-0.484	-0.495	-0.502	-0.502	-0.503	-0.503	-0.502	-0.503	-0.484	-0.503	-0.484	-0.503	-0.512	-0.513	-0.484	-0.503	-0.502	-0.503	-0.503	-0.484	-0.484
FLQS2DERGRX5	0.0822522388	0.0831945933	0.0831931152	0.1323719641	0.0822418922	0.0892965815	0.0822433703	0.0832936253	0.1333217091	0.0822980596	0.1342670197	0.133320231	0.0861428602	0.0850438281	0.084091127	0.1342670197	0.1342670197	0.0851443382	0.0861458163	0.0851443382	0.0850896489	0.0851443382	0.0851428602	0.0851428602	0.0881975495	0.0851443382	0.0860985174	0.0861413821	0.0851428602	0.1342670197	0.0841384259	0.1312655416	-0.1152500322	-0.0772553567	-0.1152606811	-0.0702790885	-0.1172664619	-0.0782609854	-0.1152667662	-0.11927133	-0.069284565	-0.1152664619	-0.0722891288	-0.073289281	-0.0782771108	-0.1182874554	-0.0792979522	-0.0722891288	-0.0722891288	-0.1192868469	-0.0812828916	-0.1192819789	-0.0772871512	-0.1192819789	-0.0802835001	-0.0792815225	-0.0392879118	-0.1192819789	-0.1182774151	-0.0402831959	-0.0802835001	-0.0722891288	-0.1162771108	-0.1162772629	-0.087	-0.097	-0.086	-0.076	-0.086	-0.094	-0.088	-0.086	-0.076	-0.087	-0.075	-0.074	-0.094	-0.085	-0.096	-0.075	-0.075	-0.085	-0.095	-0.085	-0.095	-0.085	-0.096	-0.095	-0.104	-0.085	-0.085	-0.105	-0.096	-0.075	-0.086	-0.065
FLQS2CKUGRX5	0.0074657658	0.0094569775	0.0084568571	0.005465525	0.00746095029999	0.0104652843	0.00646119109999	0.00746504350001	-0.0285385681	0.006465525	0.00845709790001	0.00846107069999	-0.0305471156	-0.0285551816	0.0074487912	0.00845709790001	0.00845709790001	0.0064526436	-0.0265469953	-0.0265469953	-0.0275510884	-0.0265469953	0.0094528844	0.0074526436	0.0074570979	-0.0265469953	0.0084489116	0.00745252319999	0.0094528844	0.00845709790001	0.00845252319999	-0.0285430225	-0.0105339796	-0.0505334023	-0.051538454	-0.0135543306	-0.05054365	-0.0115385983	-0.05154365	-0.0515485573	-0.0175593823	-0.05154365	-0.0125644339	-0.0505590936	-0.052554042	-0.0155690526	-0.0135743929	-0.0125644339	-0.0125644339	-0.0195681866	-0.0165593823	-0.0155641453	-0.0145689083	-0.0155641453	-0.0135598153	-0.0515582276	-0.0125641453	-0.0155641453	-0.0145595266	-0.0135592379	-0.0135598153	-0.0125644339	-0.0135592379	-0.0155595266	-0.099	-0.088	-0.088	-0.099	-0.088	-0.098	-0.088	-0.089	-0.113	-0.089	-0.098	-0.088	-0.106	-0.115	-0.098	-0.098	-0.098	-0.098	-0.114	-0.114	-0.115	-0.114	-0.098	-0.088	-0.098	-0.114	-0.097	-0.098	-0.098	-0.098	-0.098	-0.114
FLQS2C9EGRX5	0.0330772205	0.0300888109	-0.00989900439999	-0.0079215907	0.0350775177	0.0330662245	0.0350763289	-0.0069201048	0.0330772205	-0.00892069919999	0.0320885137	0.0350772205	0.0350977265	0.0311194213	-0.0068799843	0.0320885137	0.0320885137	0.0330980237	0.0340977265	0.0330980237	0.0341081281	0.0330980237	0.0330983209	0.0340983209	0.0360876221	0.0330980237	0.0331081281	0.0330986181	0.0330983209	0.0320885137	0.0330989153	0.0340870277	-0.0406878854	0.00328385970001	-0.0377143962	0.00524409340001	0.0062563023	-0.000727651600002	0.0622374657	-0.0367402094	0.0102308379	-0.039726954	0.0012231637	0.0072196755	-0.0357534648	0.0042095595	0.00619630409999	0.0012231637	0.0012231637	0.00620921069999	0.0062329309	0.0072214196	0.00521025709999	0.0072214196	0.00823048909999	0.0062224661	0.0072210708	0.0072214196	0.00623188440001	0.00323223319998	0.00823048909999	0.0012231637	0.0032336286	0.0062322332	0.194	0.181	0.174	0.163	0.183	0.185	0.169	0.175	0.182	0.175	0.183	0.183	0.194	0.182	0.164	0.183	0.183	0.182	0.183	0.182	0.183	0.182	0.182	0.183	0.183	0.182	0.182	0.183	0.182	0.183	0.183	0.183
FLQS2C6NGRX5	-0.0518541817	-0.0528604968	-0.0518604968	-0.0548480373	-0.0538546938	-0.0508478666	-0.0518541817	-0.0158490614	-0.054854011	-0.0558485493	-0.0518604968	-0.0528546938	-0.0558666413	-0.0538782474	-0.0558727857	-0.0518604968	-0.0518604968	-0.0538662999	-0.0568668119	-0.0568668119	-0.0518719323	-0.0568668119	-0.0548668119	-0.0538668119	-0.0188611795	-0.0568668119	-0.0548724443	-0.0138662999	-0.0548668119	-0.0518604968	-0.0518666413	-0.0568608382	-0.0133180673	-0.0173188894	-0.0173095725	-0.0182788817	0.0237115274	0.0227019365	0.0207115274	0.0277208443	-0.0182692908	-0.0182997076	-0.00925969989999	-0.00825915190001	0.0237312572	0.0237493429	-0.0142514792	-0.00925969989999	-0.00925969989999	0.0227487949	0.0227309832	0.023740026	0.0257490689	0.023740026	-0.0152684687	-0.0092610701	-0.0192616181	0.023740026	-0.0142684687	-0.0122690168	-0.0152684687	-0.00925969989999	-0.0072695648	0.0247309832	-0.233	-0.233	-0.232	-0.233	-0.244	-0.243	-0.242	-0.227	-0.233	-0.234	-0.234	-0.235	-0.245	-0.244	-0.235	-0.234	-0.234	-0.244	-0.245	-0.246	-0.243	-0.246	-0.234	-0.236	-0.217	-0.246	-0.235	-0.215	-0.234	-0.234	-0.235	-0.246
FLQS2BJ4GRX5	-0.0917708948	-0.0917838811	-0.0907838811	-0.0887596171	-0.0927729453	-0.0837585919	-0.0867712365	-0.0907613259	-0.08877192	-0.0897592754	-0.0917852481	-0.0917729453	-0.0887955005	-0.090819081	-0.0938088286	-0.0917852481	-0.0917852481	-0.0927968675	-0.0907965258	-0.0917968675	-0.0898067782	-0.0917968675	-0.0917968675	-0.0937968675	-0.1317845646	-0.0917968675	-0.0918078034	-0.089796184	-0.0917968675	-0.0917852481	-0.090796184	-0.0907842229	0.004044455	0.0040448665	0.00304524469999	0.00504610120001	0.00704571190001	0.0450452892	0.0440456896	0.00404606780002	0.0060465016	0.00704568959999	0.0070468687	0.00604687980001	0.00704646829999	0.00504722459999	0.008047625	0.0070468687	0.0070468687	0.00504720240001	0.00504649049999	0.0070468464	0.0440472135	0.0070468464	0.00904650159998	0.0060468019	0.00804685760001	0.0070468464	0.00904651270001	0.00504649049999	0.00904650159998	0.0070468687	0.00704647939999	0.0040464794	-0.671	-0.671	-0.671	-0.67	-0.672	-0.678	-0.679	-0.671	-0.67	-0.671	-0.672	-0.672	-0.67	-0.671	-0.672	-0.672	-0.672	-0.671	-0.671	-0.672	-0.681	-0.672	-0.673	-0.673	-0.691	-0.672	-0.673	-0.671	-0.673	-0.672	-0.671	-0.67
FLQS224TGRWM	96.559558451	96.487657282	96.349040399	96.616913256	96.54521975	96.751945464	96.644421308	96.475711698	96.63662897	96.616120918	96.571312477	96.552596763	96.384717802	96.261046503	96.314401308	96.571312477	96.571312477	96.429510139	96.377925464	96.376133126	96.322778321	96.376133126	96.377133126	96.423133126	96.621104814	96.376133126	96.584258061	96.417756113	96.377133126	96.571312477	96.416963776	96.484864944	-0.0621858317	-0.0521900434	-0.0581930799	0.0277952642	-0.0141969978	0.0368017289	0.0817935012	0.0257954601	-0.00720904550001	-0.0141968999	-0.0142112004	-0.0152114942	-0.0562041481	0.0257854694	-0.0142184486	-0.0142112004	-0.0142112004	-0.0132146286	0.028791934	-0.0132111024	0.0257858612	-0.0132111024	-0.0162084578	-0.0142107106	-0.0082116901	-0.0132111024	0.0307913463	-0.0132084578	-0.0162084578	-0.0142112004	-0.0132079681	-0.013208066	-0.49	-0.493	-0.514	-0.514	-0.503	-0.494	-0.525	-0.535	-0.504	-0.502	-0.502	-0.502	-0.511	-0.533	-0.524	-0.502	-0.502	-0.503	-0.536	-0.525	-0.534	-0.525	-0.524	-0.503	-0.481	-0.525	-0.492	-0.504	-0.524	-0.502	-0.503	-0.504
FLQS224LGRWM	-0.0683892092	-0.0682993313	-0.0682970843	-0.0664633584	-0.0693757275	-0.0694633584	-0.0693779744	-0.0684543707	-0.0683824683	-0.0674611115	-0.0722948374	-0.0683802214	-0.0672274289	-0.0690723896	-0.1080589079	-0.0722948374	-0.0722948374	-0.070222935	-0.071222935	-0.071222935	-0.0691487858	-0.071222935	-0.069222935	-0.0702206881	-0.025398197	-0.071222935	-0.0701487858	-0.067225182	-0.069222935	-0.0722948374	-0.0692184412	-0.0693060721	0.00342829370001	0.0064195252	0.0054120719	0.0413879583	0.0024041802	0.0064118527	0.00440418020001	0.00139650769999	0.0393802858	0.00440418020001	0.00238160110001	0.0023811627	0.00538861600002	0.00237436709999	0.00036669459999	0.00238160110001	0.00238160110001	0.00237458629999	0.00238905440001	0.00238203959998	0.00237436709999	0.00238203959998	0.00238817760001	0.0023822588	0.0423723941	0.00238203959998	0.0403805051	0.001388616	0.00238817760001	0.00238160110001	0.00338905440002	0.0013888352	0.00799999999998	0.00600000000003	0.00600000000003	-0.00299999999999	0.00700000000001	0.00599999999997	0.00600000000003	0.00800000000001	-0.00200000000001	0.00699999999998	0.005	0.00700000000001	0.00700000000003	0.00699999999998	-0.011	0.005	0.005	0.00600000000003	0.006	0.006	0.00700000000001	0.006	0.006	0.006	0.016	0.006	-0.00399999999999	0.00700000000001	0.006	0.005	0.00700000000001	0.00699999999995
FLQS200ZGRX8	0.0193856184	0.0213798312	0.0193796558	0.0173919317	0.0183856184	0.019392107	0.0173859691	0.0183915809	0.0193861445	0.057392107	0.0193796558	0.0203859691	0.0193735178	0.0573614173	0.0203673799	0.0193796558	0.0193796558	0.0183738686	0.0183735178	0.0183735178	0.0193677306	0.0183735178	0.0183733425	0.0173733425	0.0583796558	0.0183735178	0.0183673799	0.0583733425	0.0183733425	0.0193796558	0.0593733425	0.0563796558	0.0118045719	0.0118045719	0.011821866	0.00883964729999	0.00783063489999	-0.0311869028	0.00583063489998	0.00983916010001	0.0098484161	-0.026178134	0.00685596700001	0.0078564542	0.0058474418	0.0098644923	0.0098735047	0.00685596700001	0.00685596700001	0.00986424870001	0.00784744180001	0.008855967	-0.0271447637	0.008855967	0.0108484161	0.00785523629999	0.00685572350001	0.008855967	0.00784768540001	-0.0251603527	0.0108484161	0.00685596700001	0.00884719819999	0.00684744180001	0.091	0.091	0.092	0.091	0.092	0.102	0.092	0.091	0.092	0.119	0.093	0.092	0.093	0.108	0.092	0.093	0.093	0.091	0.092	0.092	0.101	0.092	0.091	0.091	0.11	0.092	0.091	0.119	0.091	0.093	0.111	0.109
FLNS2037GRWV	0.00664738979999	0.0046400083	0.0466396482	0.00565351100001	0.0066466696	0.010653511	0.0506468497	0.0056527908	0.0036470297	0.00565351100001	0.0056403684	0.0056470297	0.0046342472	0.0036216447	0.0046277659	0.0056403684	0.0056403684	0.0066346072	0.00663442720001	-0.0403657528	0.0496277659	-0.0403657528	0.0036338871	0.0516340671	0.0056403684	-0.0403657528	0.00462812600001	0.0056337071	0.0036338871	0.0056403684	0.00563352699999	0.0066409085	-0.0283745983	-0.0283814712	-0.0253889333	-0.0284034647	-0.0273963954	-0.0283895224	-0.0233965918	-0.0314026793	-0.0654109268	-0.027396199	-0.0664168179	-0.0664172107	-0.0304103377	-0.0654232982	-0.0294309566	-0.0664168179	-0.0664168179	-0.0294229054	-0.067409945	-0.0744160325	-0.0284225127	-0.0744160325	-0.0684105341	-0.0264160325	-0.0654166216	-0.0744160325	-0.0664103377	-0.1154101413	-0.0684105341	-0.0664168179	-0.0674093559	-0.0694097486	-0.108	-0.108	-0.09	-0.108	-0.108	-0.105	-0.089	-0.108	-0.099	-0.108	-0.099	-0.098	-0.108	-0.099	-0.107	-0.099	-0.099	-0.108	-0.098	-0.117	-0.087	-0.117	-0.098	-0.087	-0.098	-0.117	-0.098	-0.086	-0.098	-0.099	-0.098	-0.097
